"","age","education","evac_orders","evacuation","gender","Q1_1","Q1_2","Q1_3","Q1_4","Q1_5","Q1_6","Q10","Q11","Q12a_1","Q12b_1","Q13a_1","Q13b_1","Q14_1","Q14_10","Q14_11","Q14_12","Q14_13","Q14_14","Q14_15","Q14_16","Q14_17","Q14_18","Q14_19","Q14_2","Q14_20","Q14_21","Q14_22","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q14_9","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q16","Q17_1","Q17_2","Q17_3","Q17_4","Q17_5","Q18_1","Q18_10","Q18_11","Q18_12","Q18_13","Q18_14","Q18_15","Q18_16","Q18_17","Q18_18","Q18_19","Q18_2","Q18_20","Q18_21","Q18_22","Q18_3","Q18_4","Q18_5","Q18_6","Q18_7","Q18_8","Q18_9","Q19","Q2_1","Q2_2","Q2_3","Q2_4","Q2_5","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27_1","Q27_2","Q27_3","Q27_4","Q28_1","Q28_2","Q29","Q3_1","Q3_2","Q3_3","Q3_4","Q3_5","Q3_6","Q3_7","Q3_8","Q30","Q31","Q32_1","Q32_2","Q33","Q34","Q35_1","Q35_2","Q35_3","Q36","Q37","Q38","Q39","Q4_1","Q4_10","Q4_11","Q4_12","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q4_7","Q4_8","Q4_9","Q40","Q41","Q5","Q7_1","Q7_2","Q7_3","Q7_4","Q7_5","Q7_6","Q7_7","Q8","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","risk_area"
"529",66,18,"mandatory","no","female",1,5,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,3,4,5,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,2,1,2,1,5,5,1,1,3,3,"66",1,"","","2",4,6,2,1,2,1,1,5,4,5,4,4,5,5,5,NA,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"530",74,12,"mandatory","yes","male",1,4,4,3,1,2,1,NA,4,9,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,1,5,5,5,"2","0",NA,"Lake Jackson, TX",2,1,1,1,1,0,0,1,2,2,5,5,1,1,5,5,1,5,1,3,3,2,"74",NA,"","","2",2,2,1,1,3,1,1,1,2,5,5,1,1,1,1,1,2,5,2,1,1,2,5,3,2,3,2,1,0,0,0,0,0,0,0,"yes"
"531",62,18,"mandatory","yes","male",1,4,4,1,1,5,1,NA,3,13,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,1,1,2,5,"4","3",NA,"Laredo, TX",2,2,1,1,1,1,1,1,1,2,4,3,1,1,5,5,5,5,1,2,3,3,"62",3,"0","2","0",4,8,1,1,1,5,5,5,1,3,3,5,3,5,5,5,1,5,2,6,5,5,6,6,6,6,2,1,1,1,1,1,1,0,0,"yes"
"532",55,18,"mandatory","yes","female",2,5,4,5,4,5,1,NA,5,1,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,2,2,4,4,"4","0",NA,"San Antonio",3,2,1,1,1,1,0,1,2,2,4,5,2,2,4,4,3,5,1,1,3,2,"55",1,"","2","",4,3,2,1,3,3,5,5,4,4,5,4,3,3,4,5,2,5,2,6,2,2,6,6,6,6,2,1,0,0,0,1,1,0,0,"yes"
"533",NA,NA,"mandatory","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"534",52,21,"mandatory","yes","female",1,2,2,2,2,3,1,NA,5,14,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2,2,2,1,1,"1","0",NA,"Austin",2,1,1,1,1,1,0,1,2,2,3,5,2,1,3,2,2,3,1,1,3,1,"52",3,"","1","",5,3,2,1,1,1,1,3,4,3,4,3,4,4,3,1,2,4,2,1,1,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"535",66,18,"mandatory","yes","female",NA,5,5,5,NA,5,1,NA,4,14,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,4,4,4,4,"2","0",NA,"Seguin, TX",2,1,1,1,0,0,0,1,2,2,5,5,1,1,3,5,4,5,1,1,1,NA,"66",1,"","1","1",4,7,2,1,5,4,5,5,5,5,5,5,5,5,5,5,2,5,2,NA,2,2,5,6,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"536",84,12,"mandatory","yes","male",1,5,4,4,1,4,1,NA,4,16,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,3,2,5,5,"2","1",NA,"",2,1,1,1,1,0,0,NA,NA,2,3,4,4,1,3,3,1,5,1,1,3,3,"84",1,"","","2",2,4,1,1,1,1,3,4,4,4,5,5,1,1,5,1,2,4,2,1,1,2,6,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"537",23,18,"mandatory","yes","male",1,3,4,4,1,2,1,NA,5,16,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",3,5,5,4,3,"2","0",NA,"San Antonio",2,1,1,1,0,0,0,1,2,1,1,1,2,1,2,1,3,4,1,1,3,3,"23",1,"","2","",4,8,1,1,2,1,1,1,3,3,4,2,1,1,2,1,2,4,2,4,4,3,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"538",85,21,"voluntary","yes","female",3,NA,NA,NA,4,4,1,NA,4,9,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2,1,1,1,1,"2","0",NA,"Shurtz Texas",2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,5,5,1,1,3,3,"85",2,"","1","1",5,1,2,1,1,5,1,1,1,1,1,1,1,1,1,3,2,4,2,1,1,2,5,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"539",58,21,"mandatory","yes","male",1,3,2,1,1,3,1,NA,5,14,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1",5,5,5,5,4,"2","0",NA,"San Antonio",2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,1,4,1,1,3,2,"58",1,"","1","",5,3,1,NA,4,1,1,5,4,5,5,1,3,1,3,5,1,5,2,1,1,3,4,4,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"540",66,21,"mandatory","yes","female",1,3,5,4,1,1,1,NA,4,18,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"1",3,5,3,4,4,"3","0",NA,"Columbus, TX",2,1,1,1,NA,NA,NA,1,2,2,3,4,2,1,3,3,3,3,1,1,3,1,"66",1,"","","2",5,8,2,1,3,2,3,3,4,2,5,3,3,4,3,2,2,5,2,1,1,5,5,6,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"541",75,21,"mandatory","yes","male",NA,4,4,NA,NA,NA,1,NA,4,13,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",4,1,3,5,1,"2","0",NA,"Comfort, TX",2,1,1,1,1,0,0,1,2,2,1,1,5,1,1,1,1,5,1,1,3,3,"75",1,"","","1",5,8,1,1,1,1,1,1,1,5,5,5,1,1,1,1,2,5,2,1,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"542",60,12,"mandatory","yes","female",1,5,5,2,4,5,1,NA,3,18,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",3,1,1,3,2,"3","0",NA,"Balch Springs",2,1,1,1,0,0,0,1,2,2,5,5,2,5,5,5,5,5,1,1,2,2,"60",1,"","4","",2,3,2,1,1,5,2,5,5,1,5,1,5,5,5,5,2,4,2,3,3,6,6,6,6,6,2,1,1,1,1,1,0,0,0,"yes"
"543",66,12,"mandatory","yes",NA,1,5,4,1,1,4,1,NA,5,13,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,1,1,3,1,"2","0",NA,"Vivalde",1,1,1,1,0,0,0,1,2,2,5,2,3,1,4,4,1,5,1,1,3,2,"66",1,"","","2",2,4,NA,1,3,1,3,3,3,3,3,4,5,5,5,4,2,5,2,1,1,6,6,6,3,3,2,0,0,0,0,1,0,0,0,"yes"
"544",64,16,"mandatory","yes","female",1,3,1,3,1,2,1,NA,3,9,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",3,1,3,3,3,"3","0",NA,"Kounty, TX",2,1,1,1,1,0,0,1,2,2,4,4,2,3,4,4,1,5,1,3,3,2,"64",1,"","2","",3,2,2,1,5,3,3,3,5,5,5,4,4,4,3,3,2,5,2,1,1,2,6,6,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"545",63,16,"mandatory","yes","female",NA,5,5,5,5,5,1,NA,5,10,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,4,4,4,4,"3","0",NA,"Austin",2,1,1,1,1,1,0,1,2,1,5,5,4,4,3,5,5,5,NA,1,1,1,"63",1,"","2","",3,8,2,1,3,1,3,3,3,5,5,5,4,4,5,5,2,4,2,1,1,6,6,6,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"546",62,21,"mandatory","yes","male",2,1,5,5,1,3,1,NA,5,5,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,5,5,5,5,"2","0",NA,"San Antonio",2,1,1,1,1,0,0,1,1,2,3,2,1,1,3,2,4,4,1,1,3,3,"62",1,"","2","",5,7,1,5,1,3,4,4,1,3,4,1,1,2,4,4,2,5,2,1,1,2,2,6,1,2,2,1,1,0,0,0,0,0,0,"yes"
"547",77,16,"mandatory","yes","male",NA,3,NA,3,NA,NA,1,NA,5,13,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",3,3,NA,3,2,"2","0",NA,"Jarrell, TX",2,1,1,1,1,1,0,1,1,2,NA,2,2,4,3,2,1,5,1,2,3,3,"77",1,"","","2",3,5,1,1,1,4,NA,4,1,1,1,NA,2,4,4,2,2,4,2,1,1,1,4,1,1,1,2,1,0,0,0,0,1,0,0,"yes"
"548",64,18,"voluntary","yes","female",NA,3,3,3,2,3,1,NA,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"2",5,2,3,4,4,"3","1",NA,"Choke Canyon State. Park",2,4,1,NA,NA,NA,NA,2,1,2,NA,2,4,2,4,4,1,4,1,1,3,3,"64",1,"","1","2",4,NA,2,1,3,2,2,4,4,2,5,3,4,3,2,2,2,5,2,1,1,6,6,6,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"549",70,NA,"mandatory","yes","male",1,2,2,2,1,1,1,NA,4,14,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2,2,2,2,2,"1","0",NA,"Boerne, TX",2,1,1,1,0,0,0,1,1,2,2,2,3,3,4,4,4,5,1,3,3,2,"70",1,"","1","1",NA,3,1,1,1,1,2,4,3,4,5,2,2,1,5,2,NA,4,2,5,2,2,2,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"550",72,16,"mandatory","yes","male",1,3,3,3,1,2,1,NA,4,14,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,5,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,1,2,5,3,"1","0",3,"",2,1,1,1,1,1,1,1,1,2,3,2,2,2,3,3,1,5,1,1,3,3,"72",3,"0","0","1",3,3,1,1,3,1,2,4,4,5,4,1,1,2,1,2,2,5,2,1,1,6,6,1,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"551",58,16,"mandatory","no","female",NA,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,5,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,2,2,5,2,5,5,1,1,3,2,"58",3,"","3","",3,4,2,1,3,5,5,5,3,3,4,1,1,5,5,5,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"552",52,18,"mandatory","yes","female",2,3,2,3,3,3,1,NA,5,6,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,5,5,5,5,"3","0",NA,"College Station",1,1,1,1,0,0,1,1,2,2,5,5,1,1,3,2,4,5,1,1,2,1,"52",1,"","","",4,8,2,1,5,5,2,3,5,5,5,2,2,3,2,1,2,4,2,2,2,2,5,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"553",65,18,"mandatory","yes","female",1,5,4,4,1,5,1,NA,4,12,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,1,1,1,5,"3","0",NA,"San Antonio, TX",3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,"65",1,"","2","",4,3,2,5,5,5,1,1,5,5,5,1,1,5,5,1,1,5,2,6,2,6,5,6,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"554",80,18,"mandatory","yes","male",1,1,1,1,1,3,1,NA,5,8,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",3,3,3,3,3,"2","0",NA,"La Grange",2,1,1,1,1,0,0,1,2,2,2,3,1,1,2,1,1,5,1,1,3,1,"80",4,"","","1",4,4,1,1,3,2,3,3,3,3,3,3,4,1,2,3,2,5,2,1,1,1,4,NA,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"555",68,12,"mandatory","yes","female",1,5,4,3,1,3,1,NA,4,12,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",4,1,4,4,4,"2","0",NA,"Beeville",2,2,2,NA,NA,NA,NA,1,2,2,4,5,3,4,4,4,1,4,1,1,3,1,"68",1,"","","2",2,3,2,1,1,1,2,4,3,4,2,1,1,3,5,4,2,4,2,1,1,4,3,5,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"556",67,18,"mandatory","yes","female",5,5,5,5,5,5,1,NA,5,19,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",5,5,5,5,5,"3","0",NA,"Bandera, Tx.",2,1,1,1,1,0,1,1,2,2,5,5,5,1,5,1,5,5,1,1,3,3,"67",1,"","2","1",4,4,2,1,5,5,1,5,5,5,5,5,1,5,5,5,1,5,2,1,1,6,6,6,6,6,2,1,1,0,1,1,0,0,0,"yes"
"557",67,16,"mandatory","yes","female",1,5,5,5,2,2,1,NA,4,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",5,1,1,5,5,"1","0",NA,"",2,2,1,1,0,0,0,1,2,2,5,5,3,1,3,3,5,5,1,1,2,1,"67",1,"","","2",3,8,2,1,5,1,3,3,5,5,5,5,5,5,5,3,2,5,2,6,2,4,3,6,6,3,2,0,1,0,1,1,0,0,0,"yes"
"558",61,16,"mandatory","yes","female",2,5,5,5,5,5,1,NA,4,12,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,5,5,1,5,"2","",NA,"Houston",2,1,1,1,1,0,1,1,2,2,5,5,3,3,5,5,5,5,2,1,3,1,"61",1,"","1","1",3,7,2,1,3,5,5,5,4,4,5,5,4,5,5,5,2,4,2,3,3,4,5,6,6,6,2,1,1,1,1,1,1,0,0,"yes"
"559",73,16,"mandatory","yes","male",1,3,5,NA,1,5,1,NA,5,11,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,5,5,5,5,"1","0",NA,"Dallas",2,1,1,1,1,1,0,1,2,2,3,1,1,1,3,5,1,5,1,1,3,1,"73",1,"","","2",3,4,1,1,1,1,1,3,1,3,5,1,1,1,5,3,NA,5,2,1,1,1,6,6,5,3,2,1,1,1,0,1,1,0,1,"yes"
"560",60,16,"voluntary","no","female",NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,NA,NA,5,5,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,3,3,5,1,1,3,3,"60",1,"","2","",3,4,2,NA,3,1,1,3,3,4,4,4,4,1,4,4,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"561",76,18,"voluntary","yes","female",NA,NA,4,NA,NA,NA,1,NA,1,13,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,5,"2","",NA,"Sandia, TX",2,1,1,1,1,0,0,1,2,2,NA,5,NA,NA,NA,NA,NA,NA,1,1,3,2,"76",1,"","1","",4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,2,5,2,3,3,2,6,6,6,6,2,1,1,1,1,0,0,0,0,"yes"
"562",64,18,"mandatory","no","male",1,2,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,5,5,5,5,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,1,3,3,5,5,1,2,2,2,"64",2,"","2","",4,4,1,3,1,5,1,5,1,1,3,5,5,1,2,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"563",37,16,"mandatory","yes","male",2,1,2,1,1,3,0,2,4,14,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,4,4,3,3,"2","0",3,"Goliad",2,1,1,1,1,0,0,1,2,2,3,1,3,3,4,4,1,5,1,2,3,1,"37",1,"1","2","",3,8,1,1,1,1,1,3,3,3,5,1,1,1,1,1,2,4,2,5,2,3,5,6,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"yes"
"564",78,16,"mandatory","yes","male",1,NA,3,1,1,2,1,NA,3,16,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",5,1,2,3,4,"1","0",NA,"Houston, TX",2,1,1,1,0,0,0,1,1,1,1,1,1,1,3,3,1,5,1,1,3,3,"78",4,"","","1",3,1,1,1,5,1,2,2,3,5,5,3,3,2,4,1,2,4,2,1,1,1,5,6,3,1,2,0,1,0,0,0,0,0,0,"yes"
